cosmological_parameters--h0	cosmological_parameters--omega_m	cosmological_parameters--omega_b	cosmological_parameters--mnu	cosmological_parameters--tau	cosmological_parameters--n_s	cosmological_parameters--a_s	cosmological_parameters--w	prior	like	post	weight
0.707718480179179	0.287535718401996	0.0486769151229144	0.326941973689545	0.0750456176295462	1.01150678484416	2.11892043710623e-09	-1.0432384571357	28.2110682087365	-637.273665032394	-609.0625968236575	2.4618347879726224e-146
0.79828377661146	0.242649381850785	0.0368268835361927	0.496613720754179	0.0402136118395207	0.965218068680123	2.03685072460051e-09	-1.83238826747292	28.2110682087365	-636.607452636523	-608.3963844277865	4.773726779345655e-146
0.619992544758911	0.412912878701365	0.0587856791127555	0.11201822628915	0.0838326371493923	0.929318066766119	2.26563476923898e-09	-1.07740458319705	28.2110682087365	-636.12415002227	-607.9130818135335	7.709380917380115e-146
0.774437099103706	0.246912277546232	0.0407316538962335	0.484542329019656	0.0731936108781346	0.921877366139257	2.20523859746869e-09	-1.35450561134536	28.2110682087365	-635.627175233773	-607.4161070250365	1.2621739135706705e-145
0.604434601975776	0.400606649509503	0.0627437395658127	0.0863616057657654	0.0965030456970614	0.977729809953401	2.29853559985188e-09	-0.836506888171161	28.2110682087365	-635.394050888761	-607.1829826800245	1.5871943316731351e-145
0.659363361322786	0.362215783192302	0.0510043213108583	0.398841380897217	0.0266254574534099	0.899796081223562	2.04557076575423e-09	-1.16974621689422	28.2110682087365	-634.832623667785	-606.6215554590485	2.7715398990678648e-145
0.777790547835431	0.247987318278372	0.0335952353931858	0.499505580562724	0.0164417147520063	0.916037730237303	1.90420813078439e-09	-1.78976672798191	28.2110682087365	-634.606081835874	-606.3950136271375	3.4623685144124435e-145
0.790638565387759	0.211531010067984	0.0326799229813535	0.117601208552147	0.0880511221178703	0.993869414905998	2.14203332009565e-09	-1.25825888139793	28.2110682087365	-634.34332602678	-606.1322578180435	4.484902178413871e-145
0.566241936912076	0.492213934236799	0.0626216796447631	0.109522590883648	0.0667230076088742	0.889476859157644	2.27473023734401e-09	-0.839824716821641	28.2110682087365	-634.27934272335	-606.0682745146136	4.7621915245177045e-145
0.775094648328774	0.270999417613383	0.0381167213837763	0.326440366177912	0.0688463245553833	0.909506188204403	2.32361559851071e-09	-1.76335624148042	28.2110682087365	-633.660614143257	-605.4495459345205	8.806098787056537e-145
0.605912613734332	0.377603364014705	0.0635460477780919	0.246388880549243	0.0306156849471057	1.05180719183096	1.94220126847436e-09	-0.727731337730118	28.2110682087365	-633.477055594662	-605.2659873859255	1.0538245337635384e-144
0.673995258550944	0.378028304242206	0.0498431679729273	0.433163703896267	0.0856853850953126	0.891745456759217	2.41242823805951e-09	-1.65558525938009	28.2110682087365	-633.397689350223	-605.1866211414865	1.1363259226880915e-144
0.686936096795595	0.3584030824857	0.0457015621624219	0.250572508748178	0.0547831254315591	0.875535092513343	2.28258094175289e-09	-1.69661498851748	28.2110682087365	-633.134842008581	-604.9237737998445	1.472049287787148e-144
0.631820310607278	0.370359461824592	0.0555736981765496	0.446274376180303	0.0211267335179128	0.916068044080447	2.01331870910455e-09	-1.05237306251794	28.2110682087365	-633.003437489062	-604.7923692803255	1.6720793999554387e-144
0.582863922708047	0.474629063621586	0.0592399353055184	0.287718311741065	0.0237846832436225	0.908139001509183	2.11373375472701e-09	-1.061733869778	28.2110682087365	-631.870967086982	-603.6598988782455	5.168313272346029e-144
0.569862787449747	0.484948898676049	0.0641032871008148	0.158988616628722	0.070693832351788	0.896610376437655	2.30446126196918e-09	-0.885274740684053	28.2110682087365	-630.849229020105	-602.6381608113685	1.4300470344727557e-143
0.639921427752104	0.345853884216596	0.0518609428396808	0.597002908567602	0.0891868317931802	1.02978316843234	2.21798548464813e-09	-1.01349138232934	28.2110682087365	-630.369765576241	-602.1586973675045	2.3006202432645577e-143
0.774338089448023	0.233451312423233	0.0336422330205279	0.296079346653428	0.0802132236302896	0.974857109801827	2.12909588420455e-09	-1.40325000679103	28.2110682087365	-629.975834480469	-601.7647662717325	3.3977648964961555e-143
0.656813856128934	0.3733180130447	0.0485706951324998	0.0667321065486298	0.0749372946324589	0.897710067433675	2.2413859144996e-09	-1.41729543518944	28.2110682087365	-629.694628778783	-601.4835605700465	4.483175052511107e-143
0.662188189203635	0.396738373661443	0.0494562623672873	0.530814187374169	0.0890946906881277	0.904312053258652	2.35987662322216e-09	-1.80123107132051	28.2110682087365	-629.471886022069	-601.2608178133326	5.579405602826264e-143
0.554937152462723	0.497427825045465	0.0663754802339212	0.268745311798119	0.0652026035364469	0.929868681518729	2.11076759014336e-09	-0.787250875396862	28.2110682087365	-629.201374035152	-600.9903058264155	7.283432246787366e-143
0.814285212368723	0.202826113465587	0.0315891768219779	0.457288599469072	0.0292086026977438	0.946118728242925	1.94609847797811e-09	-1.4583945433401	28.2110682087365	-628.864814825999	-600.6537466172625	1.0157063770943514e-142
0.557528007673654	0.495252716490692	0.067880338448198	0.215052465224093	0.022843512946247	0.960579474788683	2.02407609464456e-09	-0.809187129385548	28.2110682087365	-627.787920262954	-599.5768520542175	2.9697769537312875e-142
0.689020628176918	0.276322715546303	0.0491322408543386	0.313859431859591	0.0907267193166784	1.00189212533649	2.22082126439526e-09	-0.950530576571909	28.2110682087365	-627.772849472553	-599.5617812638166	3.0028613558046672e-142
0.602362339401743	0.48350299806962	0.0546493544749114	0.544998253424727	0.0760858640907361	0.891078860108979	2.30233441964493e-09	-1.92787889997732	28.2110682087365	-627.513071013282	-599.3020028045455	3.878126039193349e-142
0.696468758481376	0.3571647408913	0.0455074830222624	0.536279310693649	0.0821782777744281	0.922217503666902	2.3281156623568e-09	-1.9006164451016	28.2110682087365	-626.373305443471	-598.1622372347346	1.2074860007807232e-141
0.675865847709825	0.326183126744173	0.0491715746894543	0.318998967891412	0.0207933270626732	0.948007083702685	2.05222886742145e-09	-1.16591323965564	28.2110682087365	-626.208229772515	-597.9971615637785	1.4185343101577936e-141
0.616494226502012	0.462080364235099	0.0569304801022186	0.200093348107421	0.0591268222406602	0.908687163720728	2.32258288369221e-09	-1.46514270637094	28.2110682087365	-626.189259474386	-597.9781912656495	1.4399414304569746e-141
0.639947476994203	0.393879820424113	0.0572065410373993	0.582670028361881	0.0709475936212629	0.903801692016927	2.24197706707107e-09	-1.27345140234476	28.2110682087365	-626.146769497503	-597.9357012887665	1.4964571210553542e-141
0.589811690446016	0.477149196507242	0.0599865427921631	0.322665370363205	0.013146480646608	0.980680446136543	1.98377275159103e-09	-1.09254229557575	28.2110682087365	-626.053938138461	-597.8428699297245	1.6354855501866302e-141
0.787700651923969	0.246820628860784	0.0397335030477918	0.522128686365567	0.0949396628655354	0.944835264071516	2.37068458696523e-09	-1.49391701483179	28.2110682087365	-624.637797644013	-596.4267294352765	6.713283704589825e-141
0.709784753183167	0.235339391610628	0.0468221075178532	0.074553089844493	0.085813034703045	1.04086309696203	2.09369306012446e-09	-0.793670962395489	28.2110682087365	-624.345140314962	-596.1340721062255	8.959850251212516e-141
0.770927573285402	0.251615094822698	0.0378815829811675	0.148320959242328	0.0998346458190171	0.902306674278566	2.33370747040349e-09	-1.54784703372379	28.2110682087365	-624.271208536944	-596.0601403282075	9.608933806384723e-141
0.743017462300792	0.254207727139063	0.0379677704332787	0.494954451212475	0.098020311897296	1.01265288536475	2.16810312741458e-09	-1.41556654081525	28.2110682087365	-623.913614201309	-595.7025459925725	1.3684934892866516e-140
0.598429064913688	0.459060185438923	0.0598224179174791	0.253719598250281	0.0396425441159502	0.967540852044215	2.08428817035513e-09	-1.02152513520519	28.2110682087365	-623.686725651807	-595.4756574430705	1.710194351946254e-140
0.623599572590592	0.443851141807283	0.0527676379323848	0.305792039756445	0.032614380632253	0.947402184390165	2.122630799668e-09	-1.74520926306213	28.2110682087365	-623.092273299837	-594.8812050911005	3.086591324755571e-140
0.674038365497542	0.375656467817347	0.0497476608568163	0.59516651336808	0.0747555013263798	0.912458971882377	2.36222260117295e-09	-1.64045523342276	28.2110682087365	-622.963856253979	-594.7527880452425	3.4955557483710374e-140
0.641290867701236	0.421099607868688	0.0524848916228836	0.316438689256534	0.0596000144360998	0.910425865124041	2.21756088983873e-09	-1.65978957331855	28.2110682087365	-622.496939664298	-594.2858714555615	5.553436602941129e-140
0.741913467346468	0.282967149886285	0.0382487515416092	0.291265114967674	0.0810885083008941	1.00304134983901	2.2019202506262e-09	-1.70247847751907	28.2110682087365	-621.285696283031	-593.0746280742945	1.857224577800082e-139
0.740442627523588	0.286191002859866	0.0362532582614459	0.363948402496306	0.0925461688917177	0.970003564384151	2.25020465528215e-09	-1.78935313095361	28.2110682087365	-620.933336417004	-592.7222682082676	2.6312290479076366e-139
0.709799232170181	0.327393413045057	0.0434315890632127	0.485813466226297	0.039782229014418	0.935818823502079	2.19162568274591e-09	-1.82958520966983	28.2110682087365	-620.785721105908	-592.5746528971715	3.0376200953621237e-139
0.653993853508252	0.405146084437837	0.0461515405042604	0.401677665754846	0.0180954361475003	0.891999571495821	2.06805075911796e-09	-1.95921951743233	28.2110682087365	-620.693718894562	-592.4826506858255	3.3170788644847286e-139
0.667760703408525	0.320234833239374	0.0550505949379008	0.256588362525327	0.0970794848622518	1.03886715392322	2.27066810915384e-09	-0.910322243549054	28.2110682087365	-620.197634535004	-591.9865663262675	5.425862504629483e-139
0.754527891160839	0.269395080251943	0.0367525463065201	0.562978585125957	0.0165727830878879	1.01455042851277	1.95450284495793e-09	-1.77313348889491	28.2110682087365	-619.68616688183	-591.4750986730935	9.012860535251327e-139
0.582572080014513	0.458150640261288	0.0589232765286081	0.58974211706655	0.0632959844120616	0.907875370540349	2.12176167744584e-09	-1.05441067283008	28.2110682087365	-617.854961429284	-589.6438932205475	5.602880519660669e-138
0.767497824829939	0.232630396853211	0.0365029478917674	0.325060701437032	0.0104288797288949	0.95476299968959	1.91289165698965e-09	-1.24982353049098	28.2110682087365	-617.517888285977	-589.3068200772406	7.817477764655052e-138
0.720625386989348	0.314019165532496	0.038795330890959	0.41376877654286	0.0968998629332795	0.952669321673119	2.41791767932117e-09	-1.98377377924265	28.2110682087365	-617.211003946129	-588.9999357373925	1.0583056561089436e-137
0.741940977687121	0.29344934265353	0.0399967644517876	0.188411737006575	0.097836497200204	0.958113647017418	2.39552378480616e-09	-1.54861154944416	28.2110682087365	-616.966296271131	-588.7552280623945	1.3463333298892642e-137
0.820261588896458	0.229600732153033	0.0335042086367674	0.383782205883828	0.0662439328807355	0.986949742639816	2.11959008553931e-09	-1.92010430776386	28.2110682087365	-615.102790865152	-586.8917226564155	8.644283453680552e-137
0.837826940980583	0.21891464354687	0.0328299177348698	0.477052041437235	0.0842771966461954	1.00077509341446	2.27663784060973e-09	-1.92542339884202	28.2110682087365	-614.60458841964	-586.3935202109035	1.4169739282962976e-136
0.797985172989117	0.227726082300936	0.0385916649892585	0.101554745963573	0.0677572174248221	0.976491635263405	2.19343823923982e-09	-1.24203919894596	28.2110682087365	-614.358568597621	-586.1475003888845	1.804983340427956e-136
0.602706611919609	0.43652211404385	0.0565206892373154	0.259007620630219	0.0166511618433874	0.963499171522785	2.01530007011977e-09	-1.16631765890132	28.2110682087365	-613.514244965693	-585.3031767569565	4.182390498740054e-136
0.593007509493047	0.451936840777295	0.0638897767934883	0.571501015417657	0.0342387379188505	0.896460942721757	2.12154533870822e-09	-0.923481408561671	28.2110682087365	-613.192436471621	-584.9813682628845	5.747123366413124e-136
0.662503685207487	0.305207974197251	0.0465216611149689	0.53800919020141	0.0336185603231117	0.982607310194441	1.92812859578404e-09	-1.03760432424706	28.2110682087365	-612.646446875464	-584.4353786667275	9.881823113655751e-136
0.821062049875294	0.227038753486178	0.0356125426719456	0.433522442623152	0.0560117233458662	0.955188576940471	2.2020276804119e-09	-1.71046294887781	28.2110682087365	-612.556696704359	-584.3456284956225	1.0766669128849888e-135
0.653935131182359	0.37921661559537	0.0515261088776757	0.254740201871832	0.020314586414127	0.902166624345813	1.99994205331865e-09	-1.28740345990289	28.2110682087365	-612.492800598577	-584.2817323898405	1.1431346269839419e-135
0.677228710746666	0.327673090288283	0.0502673140512579	0.439427333160333	0.071272952966832	1.01580331716544	2.15662056039422e-09	-1.0882063858052	28.2110682087365	-611.737576770163	-583.5265085614265	2.4229988541023183e-135
0.648402166135267	0.333514748904984	0.0508305618653712	0.284310988953775	0.0851033973673348	0.91386898388234	2.18406134876344e-09	-0.960724464488243	28.2110682087365	-610.604174711866	-582.3931065031295	7.496348279750076e-135
0.734325476299988	0.271369300976826	0.0422278462411794	0.353395907841212	0.0944909883513523	0.926982489529049	2.36292076470057e-09	-1.29638376176944	28.2110682087365	-609.84815556162	-581.6370873528836	1.5901972130715936e-134
0.688715748602785	0.332955406775351	0.0467283255066405	0.536958308024956	0.0526561780297153	0.944874620230715	2.07736732483444e-09	-1.37645553856158	28.2110682087365	-609.702425102697	-581.4913568939605	1.8323448392537884e-134
0.658534538954814	0.391354665168188	0.0490260836253626	0.544946174876794	0.0162038673211039	0.967049368760089	2.04008191965219e-09	-1.86954143993101	28.2110682087365	-609.618250570317	-581.4071823615805	1.9853177773732483e-134
0.681622044998773	0.342648003462647	0.045122300762006	0.564423663416408	0.0683241716288478	0.923492924600789	2.21488814304231e-09	-1.42740134520557	28.2110682087365	-609.028162382357	-580.8170941736205	3.567535985570166e-134
0.676725917367974	0.306905610514537	0.0495272282115642	0.439217320385732	0.0913535116819928	0.999671746178228	2.28761444493079e-09	-1.03746561741506	28.2110682087365	-608.338675110868	-580.1276069021316	7.080683252166962e-134
0.751885350694288	0.261161350846315	0.0350202151102451	0.587998030345277	0.0345134878286967	0.955694660892069	1.97062860950841e-09	-1.62188329159804	28.2110682087365	-607.605807061713	-579.3947388529765	1.4676483273744509e-133
0.683872786244753	0.302205920607995	0.0503251296852934	0.567448784346447	0.098262936259708	1.04650368549986	2.18646898936773e-09	-1.02572061126165	28.2110682087365	-605.956596708901	-577.7455285001645	7.605560876620358e-133
0.565404983485821	0.426727427838177	0.066837403113867	0.378910253347136	0.0726680661947444	1.03194913962965	2.11824280242159e-09	-0.613959727107169	28.2110682087365	-605.709708775293	-577.4986405665566	9.696602693372587e-133
0.611926772641045	0.458196312430623	0.0556874819134736	0.138208969504128	0.0636545179672176	0.94428073614106	2.29094021905908e-09	-1.29941518087911	28.2110682087365	-605.126505506837	-576.9154372981005	1.7304850424262128e-132
0.833559206936641	0.204146947010725	0.0303333821854126	0.592001066939117	0.081346929518385	1.00356556823148	2.15261319538364e-09	-1.82016720596002	28.2110682087365	-604.915314015012	-576.7042458062755	2.1288910516422077e-132
0.595946382412847	0.49169583216146	0.0561926704465969	0.572045082252306	0.0622402155317051	0.888408719802227	2.24249942881482e-09	-1.88135641168759	28.2110682087365	-604.417268594959	-576.2062003862225	3.4891376357119655e-132
0.607247279194805	0.386752976833053	0.0621125628073547	0.160780827050625	0.0975707787225788	0.902898137177944	2.31019947334831e-09	-0.770386312337906	28.2110682087365	-603.552983825096	-575.3419156163595	8.247807096178394e-132
0.677385482030077	0.335557966968927	0.0493140730565821	0.387744277598545	0.0602466704321031	1.00407328894204	2.16653908536301e-09	-1.16451223016177	28.2110682087365	-602.828463115124	-574.6173949063875	1.695352958399446e-131
0.622883210848078	0.430466484924535	0.0499750985687503	0.548081928725067	0.0904904189915587	0.898943124140053	2.36256856339924e-09	-1.77639951004222	28.2110682087365	-602.711189109512	-574.5001209007755	1.8987066399052316e-131
0.653614958261785	0.38128999506659	0.0532550115334674	0.184983574017391	0.090002673364734	0.981906747878885	2.32935158845203e-09	-1.22775717215258	28.2110682087365	-602.120157249068	-573.9090890403315	3.415120499350635e-131
0.742516093528659	0.293324565713186	0.0417187182261983	0.0799849943869712	0.0111327790849975	0.927098313471184	2.02184494008432e-09	-1.67210997571383	28.2110682087365	-601.306550658621	-573.0954824498845	7.673918311227015e-131
0.70079522617815	0.280314405726812	0.0468866891999466	0.153603060135952	0.0914515739883858	0.971297241305057	2.21803240730812e-09	-0.944802314235103	28.2110682087365	-600.563756107815	-572.3526878990785	1.606478929061555e-130
0.736957655171269	0.285730283698342	0.0395329358827417	0.239379744426447	0.0122215686138562	0.964971132380776	1.93476609639738e-09	-1.44794265869409	28.2110682087365	-599.445238990308	-571.2341707815715	4.896740989596243e-130
0.63283068122773	0.409188098671098	0.0580839349772284	0.514561144853696	0.0608935517942669	0.920435054732933	2.21769309947106e-09	-1.29916376999117	28.2110682087365	-598.71768752831	-570.5066193195735	1.0095899187928465e-129
0.759401203393376	0.240152719740446	0.0418610932327167	0.474239283488637	0.081431403014027	1.00433993436157	2.23147693802528e-09	-1.17709176822192	28.2110682087365	-598.330443199614	-570.1193749908775	1.4811170029518625e-129
0.654885998107919	0.3871520906943	0.0517427518959771	0.598620975307199	0.0983608223133667	0.96636903301583	2.42863081727505e-09	-1.51534877211963	28.2110682087365	-598.005076063978	-569.7940078552415	2.0424940797161795e-129
0.583777875321456	0.453602356870729	0.0606508226718556	0.227506738868701	0.0784603769219543	0.961337305527099	2.1696705129042e-09	-0.930164750996432	28.2110682087365	-597.433090024007	-569.2220218152705	3.604437293199666e-129
0.689924272737773	0.351865941797521	0.0440130109005903	0.579838594828201	0.0783340224700091	0.931864253374711	2.32953502002926e-09	-1.74770975206227	28.2110682087365	-597.002313568984	-568.7912453602476	5.523159676302279e-129
0.6501986013498	0.391647223238116	0.0536030867346554	0.438724270070497	0.0303751482358836	0.897216581257745	2.1532807156591e-09	-1.38831352490826	28.2110682087365	-596.965110564143	-568.7540423554065	5.709669181082642e-129
0.713757397976736	0.241883033875679	0.0457816620643304	0.164655801606405	0.039985281936081	0.99548434442272	1.89449198619741e-09	-0.876485195051107	28.2110682087365	-595.960546671174	-567.7494784624375	1.55293682488043e-128
0.724741287628996	0.279261928930511	0.0441487970500342	0.147395780245148	0.0891399029140395	0.942514589924159	2.35387474298683e-09	-1.21165905125126	28.2110682087365	-595.870568135769	-567.6594999270325	1.6923775558844185e-128
0.619886515620414	0.373034847239536	0.0560618791800288	0.292930832089236	0.0477982717766439	0.913339139545198	2.02835766793153e-09	-0.88063053564875	28.2110682087365	-593.574485948045	-565.3634177393085	1.67470905474124e-127
0.779905644387322	0.251390795529426	0.0343634737909238	0.416313612116069	0.0943589431142852	0.952823772532787	2.23873220280861e-09	-1.94117217843784	28.2110682087365	-593.55560751394	-565.3445393052035	1.6998259515218647e-127
0.633852711585564	0.418242726252067	0.0505983694295106	0.0725849725894916	0.0584991917345534	0.947271711632569	2.24693943884932e-09	-1.49565512341784	28.2110682087365	-593.409112604134	-565.1980443953975	1.9601651950894006e-127
0.677578443595998	0.345433354242153	0.047145650817822	0.152942011926614	0.0950196161529858	0.927048125832089	2.44186736988051e-09	-1.32058114179033	28.2110682087365	-592.613645183183	-564.4025769744466	4.3253979710619124e-127
0.768363555741519	0.273718527069422	0.0349910659162771	0.414767381044097	0.0168563788251993	0.974293347405919	1.9925580937458e-09	-1.93369210681207	28.2110682087365	-592.571287254795	-564.3602190460585	4.494570261576376e-127
0.778634598224798	0.239681384284183	0.041362864811379	0.0670858417795242	0.0901594411941745	0.987394298024371	2.2966725854466e-09	-1.25813278560161	28.2110682087365	-592.5709218629	-564.3598536541635	4.478299642625075e-127
0.739925024782325	0.261225830370784	0.0389029656899723	0.33269521677088	0.0461003423639873	0.953379873853468	1.9755814622463e-09	-1.38325318881946	28.2110682087365	-592.507688475699	-564.2966202669625	4.751616121366377e-127
0.653999181522708	0.387783640962446	0.0454975740260225	0.477857896092949	0.0735919016291254	0.94588015230635	2.22762384924279e-09	-1.88644990154969	28.2110682087365	-592.488821121972	-564.2777529132355	4.822826315452506e-127
0.809586854690228	0.223846345862947	0.0316551932235594	0.134450642993262	0.0338124077700686	0.932425473409858	1.99020667013844e-09	-1.57329706132315	28.2110682087365	-592.454398104157	-564.2433298954205	4.971845629805969e-127
0.776900775642864	0.256203985662989	0.0381280126420559	0.469961584741736	0.0357883421282689	0.901087691462289	2.04500817112625e-09	-1.72398140449625	28.2110682087365	-592.36038588502	-564.1493176762835	5.440175509519601e-127
0.603036485460286	0.460257421433114	0.0596473758599367	0.404029940420268	0.030929859163988	0.900366748166637	2.10667004799134e-09	-1.11079410619871	28.2110682087365	-591.98136523593	-563.7702970271935	7.915635264509881e-127
0.702400445706792	0.269957765285135	0.0481700895648252	0.550148077740271	0.0862706312099689	1.05389129109019	2.16656779734647e-09	-0.984896492838048	28.2110682087365	-591.687589353081	-563.4765211443445	1.0576386342176211e-126
0.642330690211208	0.386524750953596	0.0496464186662553	0.309854721237335	0.0294572765918194	0.964732963146549	2.05329906028781e-09	-1.44387859798076	28.2110682087365	-591.17279669007	-562.9617284813335	1.7626870209888327e-126
0.684812801460057	0.309283889461996	0.0434725413552399	0.100259677204251	0.021272450871806	0.902358449775083	1.97156003611385e-09	-1.19104086061252	28.2110682087365	-591.034102097919	-562.8230338891825	2.0168601726583243e-126
0.699909459971511	0.314362486033372	0.0473348397305427	0.172199840815445	0.0903852970158349	0.91533295861548	2.29158968744032e-09	-1.30801531088004	28.2110682087365	-590.849683291941	-562.6386150832045	2.4156507605325466e-126
0.669501347512606	0.341903294237924	0.0506045794650236	0.111541359287342	0.078704007409386	0.983414021594543	2.22792611186716e-09	-1.04450244448819	28.2110682087365	-589.395660691329	-561.1845924825925	1.0298510737676058e-125
0.608124664067197	0.407353972419894	0.0565863824405822	0.418740843642853	0.0367514520018119	1.01848871274798	2.0023077933543e-09	-0.960935268688256	28.2110682087365	-589.320860589499	-561.1097923807625	1.1054166069423856e-125
0.707158494740175	0.298046943165333	0.0455377784230781	0.277504378104748	0.070600373399462	0.967624802892919	2.10710739275227e-09	-1.26425830843473	28.2110682087365	-588.864220366155	-560.6531521574185	1.738235443695412e-125
0.630824310898686	0.374040569572851	0.0534946005762575	0.359362750853504	0.027927461307527	0.993500913593393	1.99831467852888e-09	-1.09493812992219	28.2110682087365	-588.167840265129	-559.9567720563925	3.47383289692401e-125
0.651064777466361	0.401894758175033	0.0495046522345914	0.537474819995536	0.0455589326375732	0.919125357195441	2.16104370426319e-09	-1.59938572067448	28.2110682087365	-587.826086609455	-559.6150184007186	4.869640913629746e-125
0.571167653424551	0.384677254652919	0.0668713597305136	0.331167195043229	0.0745435494912602	1.00578066656615	2.04021633742323e-09	-0.593258384842099	28.2110682087365	-587.413113160351	-559.2020449516145	7.330191403050198e-125
0.718816276972338	0.258267879378192	0.0404092731492554	0.340838088537678	0.0776623497523201	1.00942289061099	2.13123953849929e-09	-1.09875426780414	28.2110682087365	-587.339992837795	-559.1289246290585	7.854840210673468e-125
0.703950491899028	0.298086634014544	0.042336359046911	0.190076204477437	0.0957859004047832	0.918973758554848	2.24563127947121e-09	-1.26946400181824	28.2110682087365	-587.21600028544	-559.0049320767035	8.856312310650794e-125
0.713676158856391	0.312932961824449	0.0429706525118871	0.397103208998166	0.0694821419478186	0.890764184911476	2.24127716086529e-09	-1.71939337760699	28.2110682087365	-586.793064100989	-558.5819958922525	1.3464742782348683e-124
0.702416413723981	0.311834818015754	0.0402464348056525	0.391678952476363	0.026134842090325	0.969764387680032	1.95278124526783e-09	-1.61538830219915	28.2110682087365	-586.557748754122	-558.3466805453855	1.696916628009577e-124
0.653421156343743	0.356280243690982	0.0474480964771075	0.257204550329562	0.0307204450609181	0.992333710055168	1.97883982171248e-09	-1.18533335593317	28.2110682087365	-586.197239376795	-557.9861711680585	2.423784622261309e-124
0.641740367017945	0.379209003024384	0.0541863893745623	0.495309734965996	0.0238809730810184	0.906841646374986	2.03757333699138e-09	-1.08591525463765	28.2110682087365	-586.103876784562	-557.8928085758255	2.650374055406501e-124
0.688712522173208	0.323380763479435	0.0510678803282587	0.190181325957116	0.0832820274458685	0.960816908952721	2.23361680085843e-09	-1.14912122830174	28.2110682087365	-585.09822897974	-556.8871607710036	7.216402547220145e-124
0.583584316398699	0.464129755041858	0.0625613998924881	0.495862480776007	0.0583251525330053	0.909231053188504	2.13805655022961e-09	-1.07561078419406	28.2110682087365	-584.994184731746	-556.7831165230095	7.975774766028136e-124
0.596582586186923	0.381303150352122	0.0667723607348908	0.235010506991484	0.0606186921598797	0.963700528237936	2.08935432241324e-09	-0.693264140276744	28.2110682087365	-584.093220166338	-555.8821519576015	1.9557939909034526e-123
0.705093311357862	0.333584154916047	0.0450858153138539	0.587646954829578	0.0733593420681573	0.897624827014166	2.24845979935894e-09	-1.87476730905911	28.2110682087365	-583.781124361301	-555.5700561525645	2.6615270265487756e-123
0.734004547031331	0.225532854778781	0.0454381173491118	0.264619352897733	0.0173722424377432	1.04866226765021	1.80254631278781e-09	-0.89673546539074	28.2110682087365	-583.622894233486	-555.4118260247495	3.1053863461759555e-123
0.610009002165662	0.341062086165761	0.0651431283164277	0.380590200108671	0.0240572053954001	1.02140031746345	1.87778141971339e-09	-0.622472400142963	28.2110682087365	-583.291955733876	-555.0808875251395	4.306323884323562e-123
0.832993037365386	0.193850458945527	0.0302313518523401	0.401774665940859	0.0390724679242254	1.0275126330948	1.92477978957109e-09	-1.52078316163299	28.2110682087365	-583.220588454962	-555.0095202462255	4.606460942448121e-123
0.834016664209377	0.208641317936872	0.0329621812415986	0.579444507019922	0.0293768690441363	0.906887925137644	1.99728609960847e-09	-1.67318670341537	28.2110682087365	-581.908162624504	-553.6970944157675	1.7045626830121736e-122
0.747305252234308	0.265314523512939	0.0381962618471972	0.190095925617213	0.0933561370181898	0.95655331573011	2.31558247075437e-09	-1.53705677513399	28.2110682087365	-581.780253952277	-553.5691857435405	1.929431187338633e-122
0.629492118294958	0.342832018369025	0.0585167973603776	0.480246996247501	0.0620130312618413	0.950503415992896	2.06319297562144e-09	-0.781953785666346	28.2110682087365	-581.692087844997	-553.4810196362605	2.0988704601478903e-122
0.622462855712688	0.414673937828782	0.0526259495770071	0.224663815924357	0.054975439214716	0.963288903596101	2.18939078051431e-09	-1.29930598723322	28.2110682087365	-581.614150992342	-553.4030827836056	2.259953313409774e-122
0.633569181002739	0.33541789177828	0.0517312313283788	0.410453803933631	0.0936513529245155	1.01377778652357	2.18739045587407e-09	-0.914529294331233	28.2110682087365	-581.266850905778	-553.0557826970415	3.1856368456727024e-122
0.634818339986425	0.392913616139524	0.056596640074929	0.0987161019558192	0.0245633585159933	0.890306377343738	2.09851156883718e-09	-1.0227430708539	28.2110682087365	-581.038801536054	-552.8277333273176	3.985686502450832e-122
0.698885693432286	0.333541328713855	0.0445973646110064	0.0903629819939378	0.0203172758233478	0.912341706091557	2.01491643092423e-09	-1.60688034214047	28.2110682087365	-580.268737805594	-552.0576695968575	8.57440221621308e-122
0.736672017855309	0.26932432189188	0.0368005539387301	0.326991836970743	0.0385420343154102	0.92093554097456	2.04604754781319e-09	-1.50970513164358	28.2110682087365	-580.201912721868	-551.9908445131315	9.130444149481995e-122
0.58079379316821	0.418359990186135	0.0604817772321279	0.393896815054731	0.0289106725737491	0.948761896272409	1.92713792939052e-09	-0.757822769754671	28.2110682087365	-579.935176822454	-551.7241086137175	1.187408410359496e-121
0.721114801745339	0.323243504941485	0.0401711768157222	0.533411334854341	0.0868269503860201	0.906946310521409	2.39558032577132e-09	-1.99860639138359	28.2110682087365	-579.840958922853	-551.6298907141165	1.299525248316376e-121
0.610863349865701	0.434270873527154	0.0592319705869886	0.361640699771532	0.0366846887668711	0.968140157650053	2.03759455875312e-09	-1.10419909707461	28.2110682087365	-579.492597273895	-551.2815290651585	1.833760234881763e-121
0.612915239613643	0.423673648236654	0.0573371573959785	0.119857401910082	0.0410325999640149	0.92939119373086	2.18285907113762e-09	-1.07925501218746	28.2110682087365	-579.180498695083	-550.9694304863465	2.4954652615559805e-121
