# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# PROB1A_BEAMS = SNIa BEAMS probability from BBC (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS PROBIA_BEAMS
SN: 1333291     10 0.36460 0.36570 41.23106   0.16930  0.00690  0.04591  0.99999
SN: 1255735     10 0.36463 0.36573 41.30099   0.21710  0.00690  0.06790  1.00000
SN: 1447133     10 0.36540 0.36593 41.48314   0.21870  0.00690  0.05883  0.99792
SN: 1920365     10 0.36549 0.36600 41.40397   0.10660  0.00690  0.02804  1.00000
SN: 1299746     10 0.36571 0.36621 41.39278   0.19530  0.00690  0.23047  0.99971
SN: 1318460     10 0.36604 0.36704 41.22702   0.17960  0.00690  0.02364  1.00000
SN: 1500031     10 0.36606 0.36704 41.56972   0.14050  0.00690  0.02575  1.00000
SN: 1258090     10 0.36656 0.36757 41.39460   0.13050  0.00680  0.04314  1.00000
SN: 1344639     10 0.36672 0.36770 41.48013   0.13760  0.00680  0.01660  0.99999
SN: 1308582     10 0.36704 0.36812 41.25329   0.09550  0.00680  0.02303  1.00000
SN: 1330828     10 0.36705 0.36807 41.50194   0.11640  0.00680  0.02454  1.00000
SN: 1431163     10 0.36711 0.36812 41.41529   0.11200  0.00680  0.02453  1.00000
SN: 1599030     10 0.36774 0.36872 41.10569   0.11350  0.00680  0.02964  1.00000
SN: 1770386     10 0.36795 0.36892 41.44801   0.11730  0.00680  0.01494  1.00000
SN: 1294341     10 0.36798 0.36897 41.51106   0.14620  0.00680  0.05914  0.99998
SN: 1904092     10 0.36798 0.36896 41.40608   0.14800  0.00680  0.02904  1.00000
SN: 1249245     10 0.36834 0.36932 41.27075   0.12270  0.00680  0.05396  0.93769
SN: 1343533     10 0.36843 0.36947 41.64164   0.17870  0.00680  0.02731  0.99701
SN: 1283936     10 0.36862 0.36960 41.56174   0.25670  0.00680  0.07779  0.99995
SN: 1918076     10 0.36966 0.37077 41.37258   0.27540  0.00680  0.12694  0.99995
SN: 1321973     10 0.37043 0.37157 41.29202   0.14540  0.00680  0.02811  0.99999
SN: 1323600     10 0.37044 0.37145 41.56825   0.14250  0.00680  0.08804  1.00000
SN: 1638030     10 0.37136 0.37235 41.43212   0.13780  0.00680  0.02703  0.99961
SN: 1291957     10 0.37143 0.37244 41.40540   0.14160  0.00680  0.02659  1.00000
SN: 1319539     10 0.37176 0.37277 41.40773   0.14310  0.00680  0.04878  1.00000
SN: 1511024     10 0.37178 0.37280 41.46218   0.25050  0.00680  0.06776  0.99278
SN: 1255412     10 0.37202 0.37303 41.68082   0.14560  0.00680  0.08031  1.00000
SN: 1291511     10 0.37228 0.37325 41.38802   0.17370  0.00680  0.09047  0.99999
SN: 1318126     10 0.37298 0.37397 41.45371   0.12440  0.00670  0.01549  1.00000
SN: 1434203     10 0.37567 0.37680 41.36000   0.16880  0.00670  0.02256  1.00000
SN: 1299643     10 0.37678 0.37727 41.46218   0.13150  0.00670  0.02628  1.00000
SN: 1879532     10 0.37719 0.37822 41.43032   0.14300  0.00670  0.03123  1.00000
SN: 1282736     10 0.37797 0.37908 41.47922   0.15950  0.00670  0.03769  1.00000
SN: 1315795     10 0.37813 0.37862 41.30131   0.20130  0.00670  0.07685  0.99007
SN: 1847100     10 0.37890 0.38000 41.46845   0.14500  0.00660  0.02707  1.00000
SN: 1837096     10 0.37937 0.37987 41.65409   0.17570  0.00660  0.03259  0.99997
SN: 1948209     10 0.37942 0.37996 41.56408   0.12600  0.00660  0.02140  1.00000
SN: 1299785     10 0.38131 0.38182 41.52155   0.17330  0.00660  0.11406  1.00000
SN: 1255399     10 0.38137 0.38239 41.50940   0.19050  0.00660  0.04032  1.00000
SN: 1324582     10 0.38185 0.38237 41.63097   0.15520  0.00660  0.02385  1.00000
SN: 1923060     10 0.38247 0.38361 41.42955   0.13000  0.00660  0.07681  1.00000
SN: 1620051     10 0.38251 0.38353 41.39588   0.22760  0.00660  0.05645  0.99999
SN: 1925122     10 0.38274 0.38377 41.76839   0.23750  0.00660  0.06154  0.99994
SN: 1343401     10 0.38283 0.38397 41.44794   0.15870  0.00660  0.03593  1.00000
SN: 1250275     10 0.38323 0.38423 41.38178   0.16830  0.00660  0.04348  1.00000
SN: 1262135     10 0.38328 0.38378 41.50687   0.12620  0.00660  0.03788  1.00000
SN: 1246314     10 0.38337 0.38388 41.62630   0.25600  0.00660  0.08686  0.99999
SN: 1283272     10 0.38353 0.38405 41.49673   0.24610  0.00660  0.03701  0.99976
SN: 1501075     10 0.38373 0.38474 41.24120  261.98840  0.00660  0.06015  0.00000
SN: 1281886     10 0.38393 0.38493 41.46414   0.17850  0.00660  0.04251  1.00000
SN: 1291788     10 0.38400 0.38450 41.77185   0.26530  0.00660  0.06767  0.99999
SN: 1289913     10 0.38495 0.38598 41.03967   0.18170  0.00660  0.13513  0.99993
SN: 1249090     10 0.38620 0.38724 41.59413   0.16560  0.00650  0.03174  1.00000
SN: 1338170     10 0.38676 0.38780 41.64158   0.16810  0.00650  0.04856  1.00000
SN: 1257022     10 0.38683 0.38786 41.60634   0.13420  0.00650  0.01416  0.99997
SN: 1336464     10 0.38732 0.38834 41.68019   0.18580  0.00650  0.18119  1.00000
SN: 1847165     10 0.38748 0.38850 41.34956   0.16900  0.00650  0.09247  1.00000
SN: 1702096     10 0.38809 0.38860 41.89122   0.26890  0.00650  0.05664  0.96256
SN: 1702083     10 0.38884 0.38932 41.61161   0.15100  0.00650  0.01917  1.00000
SN: 1879414     10 0.38889 0.39000 41.57848   0.13300  0.00650  0.02680  1.00000
SN: 1260058     10 0.38948 0.39050 41.14051   0.23130  0.00650  0.03369  0.59430
SN: 1643313     10 0.39044 0.39093 41.64602   0.16100  0.00650  0.11523  1.00000
SN: 1435067     10 0.39136 0.39235 41.57206   0.15510  0.00650  0.02969  1.00000
SN: 1307953     10 0.39146 0.39200 41.57876  151.03860  0.00650  0.04588  0.00000
SN: 1773237     10 0.39186 0.39290 41.61807   0.17240  0.00650  0.09214  1.00000
SN: 1331130     10 0.39189 0.39292 41.96153   0.25190  0.00650  0.05971  0.99848
SN: 1923155     10 0.39201 0.39257 41.56699   0.27880  0.00650  0.15565  0.99999
SN: 1618036     10 0.39216 0.39319 41.67207   0.13320  0.00640  0.06592  1.00000
SN: 1246626     10 0.39282 0.39392 41.54278   0.21270  0.00640  0.34832  1.00000
SN: 1790098     10 0.39298 0.39400 41.60940   0.13740  0.00640  0.02851  1.00000
SN: 1263291     10 0.39362 0.39464 41.68251   0.31510  0.00640  0.02971  0.99998
SN: 1315910     10 0.39365 0.39468 42.25519   0.27220  0.00640  0.17989  0.87670
SN: 1317783     10 0.39436 0.39534 41.55220   0.17840  0.00640  0.03980  1.00000
SN: 1431064     10 0.39494 0.39596 41.74299   0.16800  0.00640  0.01990  1.00000
SN: 1336002     10 0.39496 0.39600 40.93946   0.22990  0.00640  0.06239  0.86190
SN: 1291794     10 0.39512 0.39560 41.69312   0.15000  0.00640  0.01998  1.00000
SN: 1329198     10 0.39521 0.39634 41.14314   6.13200  0.00640  0.07780  0.00180
SN: 1291783     10 0.39821 0.39922 41.83356   0.16690  0.00640  0.05315  1.00000
SN: 1254762     10 0.39827 0.39875 41.81780   0.27630  0.00640  0.10029  0.99992
SN: 1920362     10 0.39835 0.39883 41.44666   0.18360  0.00640  0.16702  1.00000
SN: 1265832     10 0.39876 0.39978 41.94327   0.27590  0.00640  0.03176  0.99951
SN: 1335885     10 0.39932 0.39982 41.77860   0.22340  0.00630  0.06709  0.99999
SN: 1300517     10 0.40031 0.40132 41.52460   0.17160  0.00630  0.04778  1.00000
SN: 1320367     10 0.40109 0.40212 42.43809  280.46550  0.00630  0.05504  0.00000
SN: 1275873     10 0.40188 0.40288 41.57725   0.18180  0.00630  0.02538  0.99543
SN: 1581048     10 0.40194 0.40244 41.58959   0.14230  0.00630  0.02927  1.00000
SN: 1408024     10 0.40228 0.40330 41.51170   0.16470  0.00630  0.16856  1.00000
SN: 1253131     10 0.40349 0.40448 42.11576   0.34460  0.00630  0.03519  0.69890
SN: 1329615     10 0.40360 0.40474 41.74287   0.15190  0.00630  0.03463  1.00000
SN: 1257419     10 0.40361 0.40412 41.69234   0.15460  0.00630  0.06919  1.00000
SN: 1342778     10 0.40457 0.40557 41.53000  260.98370  0.00630  0.06547  0.00000
SN: 1530120     10 0.40467 0.40584 41.65616  182.33070  0.00630  0.10339  0.00000
SN: 1304777     10 0.40476 0.40528 41.65154   0.14370  0.00630  0.01643  1.00000
SN: 1284601     10 0.40512 0.40563 41.74889   0.13690  0.00630  0.03276  1.00000
SN: 1880632     10 0.40538 0.40650 41.53100   0.12070  0.00630  0.02407  1.00000
SN: 1331513     10 0.40572 0.40675 41.79594   0.21090  0.00630  0.02314  0.99997
SN: 1537020     10 0.40597 0.40697 41.82354   0.15300  0.00630  0.02760  1.00000
SN: 1318266     10 0.40626 0.40726 41.74108   0.19470  0.00630  0.01669  1.00000
SN: 1308314     10 0.40647 0.40700 41.79294   0.15010  0.00620  0.02888  1.00000
SN: 1847151     10 0.40684 0.40786 41.88847   0.20440  0.00620  0.04260  0.99528
SN: 1312213     10 0.40697 0.40797 42.24058   0.24080  0.00620  0.07507  0.98013
SN: 1719037     10 0.40746 0.40795 41.71814   0.19850  0.00620  0.16330  0.99997
SN: 1916207     10 0.40841 0.40944 41.72772   0.16270  0.00620  0.01375  1.00000
SN: 1892217     10 0.40897 0.40949 41.71261   0.11880  0.00620  0.03622  1.00000
SN: 1341370     10 0.40900 0.41000 41.75475   0.20370  0.00620  0.04275  1.00000
SN: 1306390     10 0.40911 0.41009 41.95327   0.22290  0.00620  0.04286  0.99893
SN: 1300160     10 0.40925 0.41029 41.56849   0.16920  0.00620  0.06618  1.00000
SN: 1337971     10 0.41066 0.41166 42.20757   0.28180  0.00620  0.03797  0.99976
SN: 1495047     10 0.41097 0.41152 41.81057   0.10620  0.00620  0.05375  1.00000
SN: 1307277     10 0.41113 0.41216 41.66147   0.19720  0.00620  0.04833  1.00000
SN: 1430136     10 0.41235 0.41337 41.82519   0.17780  0.00620  0.02944  0.99987
SN: 1315296     10 0.41257 0.41363 41.70787   0.22460  0.00620  0.10214  0.99877
SN: 1300025     10 0.41357 0.41459 41.65155   0.17140  0.00620  0.13184  1.00000
SN: 1292997     10 0.41447 0.41562 41.74990   0.25190  0.00610  0.03663  0.99933
SN: 1301963     10 0.41527 0.41577 41.74652   0.11700  0.00610  0.02392  1.00000
SN: 1260949     10 0.41568 0.41670 41.64370   0.15140  0.00610  0.02266  1.00000
SN: 1289600     10 0.41962 0.42019 41.85016   0.22210  0.00610  0.09474  1.00000
SN: 1265426     10 0.42029 0.42080 41.97843   0.16480  0.00610  0.01644  1.00000
SN: 1306578     10 0.42044 0.42150 41.58935   0.11170  0.00610  0.03126  0.99998
SN: 1338762     10 0.42054 0.42108 41.73726   0.14000  0.00610  0.03382  1.00000
SN: 1896164     10 0.42068 0.42181 41.57638   0.12290  0.00610  0.03878  1.00000
SN: 1306626     10 0.42089 0.42140 41.69530   0.15180  0.00610  0.02657  1.00000
SN: 1337311     10 0.42131 0.42250 41.92248   0.13970  0.00610  0.03516  1.00000
SN: 1876308     10 0.42147 0.42250 41.97819   0.15740  0.00610  0.01752  0.99998
SN: 1306991     10 0.42199 0.42306 41.63495   0.16630  0.00600  0.01131  0.99998
SN: 1332721     10 0.42224 0.42274 42.12213   0.21340  0.00600  0.03813  0.99998
SN: 1257256     10 0.42235 0.42290 41.72407   0.21770  0.00600  0.06607  1.00000
SN: 1431072     10 0.42267 0.42373 42.10130   0.23070  0.00600  0.12752  0.99955
SN: 1567044     10 0.42273 0.42324 41.77670   0.16210  0.00600  0.02683  1.00000
SN: 1368143     10 0.42348 0.42463 41.72237   0.14830  0.00600  0.05716  0.99994
SN: 1318659     10 0.42354 0.42403 42.35154  13.38570  0.00600  0.05584  0.00050
SN: 1282018     10 0.42376 0.42480 41.70300   0.15290  0.00600  0.03518  0.99676
SN: 1302523     10 0.42391 0.42505 41.85665   0.10220  0.00600  0.03423  1.00000
SN: 1311632     10 0.42420 0.42538 41.74528   0.14980  0.00600  0.02635  1.00000
SN: 1516019     10 0.42436 0.42539 42.01896   0.17200  0.00600  0.02832  1.00000
SN: 1776329     10 0.42445 0.42548 41.57852   0.22220  0.00600  0.04807  0.99905
SN: 1312274     10 0.42450 0.42551 41.87949   0.19240  0.00600  0.01629  0.99999
SN: 1264039     10 0.42460 0.42517 42.03022   0.11690  0.00600  0.02161  0.99989
SN: 1632070     10 0.42513 0.42627 42.16885   0.24590  0.00600  0.06349  0.99978
SN: 1295027     10 0.42561 0.42676 41.76861   0.13500  0.00600  0.05851  0.99996
SN: 1258940     10 0.42593 0.42694 41.85160   0.11830  0.00600  0.01241  1.00000
SN: 1338324     10 0.42602 0.42719 42.17567   0.21510  0.00600  0.14734  0.98717
SN: 1335432     10 0.42692 0.42751 41.93026   0.13120  0.00600  0.02110  1.00000
SN: 1408068     10 0.42713 0.42828 41.89822   0.22220  0.00600  0.05806  0.99998
SN: 1264106     10 0.42749 0.42850 41.55814   1.04890  0.00600  0.01395  0.01810
SN: 1655086     10 0.42781 0.42839 41.89342   0.13960  0.00600  0.02923  1.00000
SN: 1336359     10 0.42821 0.42938 42.27607   0.26180  0.00600  0.04467  0.99985
SN: 1293789     10 0.42857 0.42914 41.91035   0.12390  0.00600  0.03924  1.00000
SN: 1618042     10 0.42893 0.42950 41.99334   0.10930  0.00600  0.04456  1.00000
SN: 1810236     10 0.42926 0.42981 41.78126   0.56740  0.00600  0.04085  0.11090
SN: 1265040     10 0.42981 0.43100 41.48122   0.20150  0.00590  0.07494  0.99832
SN: 1260107     10 0.42982 0.43100 41.89040   0.30570  0.00590  0.09685  0.99884
SN: 1304456     10 0.42989 0.43093 41.69546   0.09980  0.00590  0.01673  0.99989
SN: 1260159     10 0.43034 0.43153 41.93355   0.20470  0.00590  0.03378  0.99953
SN: 1916124     10 0.43071 0.43190 41.75127   0.18210  0.00590  0.05503  1.00000
SN: 1290007     10 0.43112 0.43170 41.78600   0.22220  0.00590  0.07336  0.99999
SN: 1899442     10 0.43144 0.43200 41.86310   0.14410  0.00590  0.03247  0.99995
SN: 1317526     10 0.43160 0.43276 41.99530   0.13130  0.00590  0.03935  0.99986
SN: 1922297     10 0.43225 0.43327 41.66024   0.18490  0.00590  0.02402  0.99998
SN: 1883111     10 0.43278 0.43385 41.71632   0.16630  0.00590  0.02353  0.99998
SN: 1367571     10 0.43311 0.43428 41.76532   0.13320  0.00590  0.09310  0.99947
SN: 1310485     10 0.43313 0.43429 41.91501   0.17310  0.00590  0.05444  1.00000
SN: 1252521     10 0.43322 0.43376 41.89159   0.14430  0.00590  0.02324  1.00000
SN: 1314067     10 0.43365 0.43479 41.79000   0.11010  0.00590  0.02119  1.00000
SN: 1277945     10 0.43369 0.43425 41.98086   0.15930  0.00590  0.03206  0.99995
SN: 1251390     10 0.43398 0.43504 41.79850   0.11990  0.00590  0.01926  0.99933
SN: 1660018     10 0.43435 0.43550 41.60989   0.19610  0.00590  0.04673  1.00000
SN: 1861164     10 0.43446 0.43500 41.73871   0.14880  0.00590  0.02124  0.99947
SN: 1909346     10 0.43448 0.43564 42.24390   0.25620  0.00590  0.09476  0.90641
SN: 1933168     10 0.43495 0.43547 41.68327   0.12330  0.00590  0.01741  1.00000
SN: 1321166     10 0.43510 0.43623 42.08690   0.13530  0.00590  0.02644  1.00000
SN: 1297063     10 0.43516 0.43570 41.95276   0.16350  0.00590  0.07709  0.99990
SN: 1263930     10 0.43578 0.43631 42.07070   0.24240  0.00590  0.04738  0.99951
SN: 1501097     10 0.43587 0.43707 41.83672   0.14180  0.00590  0.14872  1.00000
SN: 1313698     10 0.43619 0.43738 41.83975   0.15260  0.00590  0.02737  1.00000
SN: 1256701     10 0.43629 0.43749 42.28838   0.23290  0.00590  0.03202  0.93407
SN: 1908380     10 0.43668 0.43770 42.05265   0.18910  0.00590  0.02165  0.97145
SN: 1336008     10 0.43764 0.43867 41.60764   0.14350  0.00590  0.09127  1.00000
SN: 1308916     10 0.43769 0.43820 42.01065   0.19930  0.00590  0.01447  0.99909
SN: 1333246     10 0.43774 0.43879 41.96532   0.21560  0.00590  0.18694  0.99984
SN: 1316831     10 0.43848 0.43966 41.97420   0.13360  0.00580  0.03789  0.99999
SN: 1253148     10 0.43868 0.43972 42.05664   0.20600  0.00580  0.02011  1.00000
SN: 1334614     10 0.43941 0.44056 42.80845  290.38420  0.00580  0.08839  0.00000
SN: 1310294     10 0.43967 0.44089 41.93899   0.15670  0.00580  0.02778  0.99991
SN: 1904152     10 0.44025 0.44140 42.07608   0.14220  0.00580  0.03182  1.00000
SN: 1256823     10 0.44084 0.44199 41.91342   0.11310  0.00580  0.03267  1.00000
SN: 1536026     10 0.44129 0.44236 42.11367   0.21720  0.00580  0.03532  0.99999
SN: 1328105     10 0.44153 0.44259 41.80211   0.11990  0.00580  0.03620  1.00000
SN: 1311247     10 0.44183 0.44288 41.59387   0.16730  0.00580  0.13464  0.99984
SN: 1641173     10 0.44364 0.44480 42.24681   0.19570  0.00580  0.12480  0.99806
SN: 1255008     10 0.44380 0.44489 41.80547   0.17780  0.00580  0.02024  1.00000
SN: 1645125     10 0.44419 0.44537 41.96407   0.15670  0.00580  0.02369  1.00000
SN: 1880304     10 0.44419 0.44469 42.23765   0.19500  0.00580  0.06355  1.00000
SN: 1265089     10 0.44472 0.44588 41.87547   0.16370  0.00580  0.03811  0.99849
SN: 1904293     10 0.44623 0.44682 41.86949   0.15220  0.00580  0.13620  1.00000
SN: 1249956     10 0.44628 0.44737 42.36611   0.23870  0.00580  0.02981  0.99993
SN: 1306423     10 0.44638 0.44739 41.87224   0.21160  0.00580  0.06437  0.98845
SN: 1251975     10 0.44647 0.44765 41.92140   0.05630  0.00580  0.04596  0.99999
SN: 1253474     10 0.44670 0.44790 41.83278   0.11390  0.00580  0.03277  1.00000
SN: 1367331     10 0.44684 0.44793 42.03265   0.11350  0.00580  0.02905  0.99753
SN: 1450148     10 0.44736 0.44845 41.95368   0.16390  0.00570  0.01718  1.00000
SN: 1340539     10 0.44766 0.44820 42.07752   0.16080  0.00570  0.01989  1.00000
SN: 1900662     10 0.44791 0.44894 41.97826   0.16350  0.00570  0.12571  1.00000
SN: 1264499     10 0.44841 0.44958 41.67135   0.17490  0.00570  0.02372  1.00000
SN: 1862183     10 0.44864 0.44918 42.07308   0.18050  0.00570  0.08716  0.99992
SN: 1389177     10 0.44895 0.44945 42.14960   0.16240  0.00570  0.02523  0.99999
SN: 1335756     10 0.44933 0.45038 42.34948   0.20280  0.00570  0.02984  0.99982
SN: 1255487     10 0.45012 0.45131 41.91998   0.20190  0.00570  0.05321  1.00000
SN: 1249371     10 0.45085 0.45191 42.25138   0.27490  0.00570  0.05809  0.99974
SN: 1330964     10 0.45085 0.45140 42.05753   0.17330  0.00570  0.02562  0.99974
SN: 1390164     10 0.45102 0.45154 42.00114  215.71870  0.00570  0.06286  0.00000
SN: 1367556     10 0.45115 0.45235 41.89152   0.12270  0.00570  0.02542  1.00000
SN: 1536028     10 0.45115 0.45221 42.09966   0.12440  0.00570  0.02434  1.00000
SN: 1252829     10 0.45168 0.45288 41.76446   0.13570  0.00570  0.02064  1.00000
SN: 1552028     10 0.45180 0.45300 42.01944   0.10470  0.00570  0.04848  1.00000
SN: 1895036     10 0.45194 0.45302 41.91633   0.10300  0.00570  0.05816  1.00000
SN: 1289346     10 0.45198 0.45300 41.37898  203.03830  0.00570  0.07600  0.00000
SN: 1392400     10 0.45205 0.45258 41.98871   0.15400  0.00570  0.02358  1.00000
SN: 1262252     10 0.45294 0.45401 41.96419   0.19370  0.00570  0.02844  1.00000
SN: 1253101     10 0.45332 0.45440 41.90056   0.18820  0.00570  0.02664  1.00000
SN: 1302110     10 0.45351 0.45459 42.28696   0.26720  0.00570  0.13400  0.95350
SN: 1309694     10 0.45353 0.45456 42.13690   0.20050  0.00570  0.15859  0.99950
SN: 1304193     10 0.45354 0.45456 42.08002   0.16850  0.00570  0.03724  0.99950
SN: 1262084     10 0.45360 0.45416 42.19234   0.15850  0.00570  0.07675  1.00000
SN: 1916143     10 0.45362 0.45481 42.06025   0.13650  0.00570  0.05029  1.00000
SN: 1512067     10 0.45394 0.45444 42.10829   0.23870  0.00570  0.04264  0.99999
SN: 1900865     10 0.45405 0.45463 42.02350   0.17480  0.00570  0.03706  1.00000
SN: 1776304     10 0.45410 0.45517 41.84522   0.20300  0.00570  0.02011  0.99990
SN: 1777122     10 0.45429 0.45551 41.98431   0.19010  0.00570  0.07185  0.99286
SN: 1334302     10 0.45463 0.45570 41.87791   0.15480  0.00570  0.02183  0.99998
SN: 1306360     10 0.45478 0.45534 41.99427   0.16500  0.00570  0.01642  1.00000
SN: 1937078     10 0.45525 0.45645 42.10829   2.33930  0.00570  0.13731  0.00800
SN: 1366475     10 0.45546 0.45596 42.03534   0.14070  0.00570  0.02438  0.99999
SN: 1247537     10 0.45565 0.45687 41.96313   0.13760  0.00570  0.02727  1.00000
SN: 1905184     10 0.45587 0.45705 41.65515   0.34390  0.00570  0.26510  0.33480
SN: 1531145     10 0.45675 0.45793 42.16136   0.24690  0.00560  0.10788  1.00000
SN: 1339716     10 0.45682 0.45791 41.91808   0.22510  0.00560  0.05497  0.99999
SN: 1531113     10 0.45694 0.45817 42.25838   0.20330  0.00560  0.02792  1.00000
SN: 1915067     10 0.45699 0.45804 42.03343   0.18350  0.00560  0.14081  0.99999
SN: 1644211     10 0.45743 0.45849 42.19864   0.16800  0.00560  0.04302  0.96694
SN: 1878719     10 0.45753 0.45854 42.31775   0.13310  0.00560  0.01210  1.00000
SN: 1263244     10 0.45799 0.45902 42.52938   0.33180  0.00560  0.05748  0.99985
SN: 1260030     10 0.45811 0.45918 41.95748   0.13080  0.00560  0.04904  1.00000
SN: 1258061     10 0.45831 0.45939 42.12596   0.16590  0.00560  0.06843  0.99999
SN: 1310963     10 0.45919 0.45971 42.59874  266.53000  0.00560  0.03300  0.00000
SN: 1339875     10 0.45944 0.46064 41.93397   0.16520  0.00560  0.03004  1.00000
SN: 1784110     10 0.45993 0.46114 42.09792   0.17000  0.00560  0.13629  0.98768
SN: 1565032     10 0.46097 0.46219 42.34763   0.14220  0.00560  0.01558  1.00000
SN: 1253180     10 0.46154 0.46210 41.99106   0.13190  0.00560  0.03288  1.00000
SN: 1338959     10 0.46167 0.46283 41.92338   0.16530  0.00560  0.11790  1.00000
SN: 1879263     10 0.46192 0.46300 42.27337   0.12830  0.00560  0.04949  1.00000
SN: 1252970     10 0.46198 0.46250 42.15797   0.16330  0.00560  0.15768  0.99996
SN: 1297742     10 0.46256 0.46364 41.87426   0.12240  0.00560  0.04671  1.00000
SN: 1551020     10 0.46283 0.46394 41.97445   0.15600  0.00560  0.04500  0.99996
SN: 1366187     10 0.46290 0.46406 42.15713   0.13880  0.00560  0.03353  1.00000
SN: 1924089     10 0.46299 0.46418 42.07342   0.10360  0.00560  0.02903  1.00000
SN: 1484053     10 0.46322 0.46427 41.84095   0.12840  0.00560  0.06528  1.00000
SN: 1889211     10 0.46351 0.46407 41.84934   0.18140  0.00560  0.02640  1.00000
SN: 1924103     10 0.46380 0.46499 42.15023   0.11810  0.00560  0.02779  1.00000
SN: 1876431     10 0.46482 0.46600 42.02958   0.12850  0.00560  0.04390  1.00000
SN: 1595028     10 0.46523 0.46641 42.24392   0.19730  0.00560  0.15509  0.99973
SN: 1797044     10 0.46670 0.46789 42.40531   0.17720  0.00550  0.16975  1.00000
SN: 1854103     10 0.46680 0.46733 42.08294   0.22060  0.00550  0.04769  1.00000
SN: 1262016     10 0.46694 0.46812 42.04969   0.12490  0.00550  0.02423  1.00000
SN: 1301332     10 0.46754 0.46861 42.18350   0.15860  0.00550  0.03486  1.00000
SN: 1336558     10 0.46760 0.46865 42.06660   0.17560  0.00550  0.02614  0.99996
SN: 1317724     10 0.46775 0.46890 42.28170   0.13340  0.00550  0.04269  1.00000
SN: 1255470     10 0.46877 0.46997 42.08080   0.16310  0.00550  0.02679  0.99999
SN: 1339149     10 0.46879 0.46998 42.00569   0.14100  0.00550  0.02618  1.00000
SN: 1901738     10 0.46975 0.47096 42.10954   0.13360  0.00550  0.03568  0.99999
SN: 1254671     10 0.47065 0.47119 42.18560   0.19380  0.00550  0.01585  0.99999
SN: 1294137     10 0.47085 0.47190 41.84720   0.28660  0.00550  0.02014  1.00000
SN: 1311755     10 0.47100 0.47220 42.02223   0.15140  0.00550  0.02505  1.00000
SN: 1299758     10 0.47241 0.47293 42.11724   0.17450  0.00550  0.07356  0.99999
SN: 1532056     10 0.47273 0.47379 42.16294   0.18770  0.00550  0.15466  0.99999
SN: 1265134     10 0.47304 0.47362 41.99572   0.16440  0.00550  0.08942  0.99991
SN: 1305785     10 0.47327 0.47431 42.26535   0.16070  0.00550  0.03547  0.97149
SN: 1257102     10 0.47330 0.47434 42.04513   0.15300  0.00550  0.02013  0.99999
SN: 1936171     10 0.47336 0.47389 41.96289   0.16680  0.00550  0.03675  1.00000
SN: 1261173     10 0.47377 0.47431 42.16651   0.18020  0.00550  0.02686  0.99998
SN: 1303317     10 0.47429 0.47545 42.10235   0.19840  0.00550  0.23383  0.99999
SN: 1403033     10 0.47435 0.47539 42.45467   0.18670  0.00550  0.02171  0.99996
SN: 1702112     10 0.47547 0.47603 41.92746   0.13870  0.00540  0.01273  0.99997
SN: 1901798     10 0.47577 0.47697 42.49774   0.20790  0.00540  0.04928  0.99996
SN: 1257775     10 0.47598 0.47654 42.13888   0.22750  0.00540  0.01102  0.98515
SN: 1431096     10 0.47680 0.47786 42.12865   0.16510  0.00540  0.02589  1.00000
SN: 1252513     10 0.47767 0.47821 42.36524   0.18650  0.00540  0.03231  1.00000
SN: 1302418     10 0.47780 0.47885 42.23371   0.13900  0.00540  0.02869  1.00000
SN: 1636093     10 0.47782 0.47891 42.21251   0.21680  0.00540  0.03236  0.99998
SN: 1256332     10 0.47803 0.47919 42.08270   0.15480  0.00540  0.03583  1.00000
SN: 1291143     10 0.47819 0.47937 42.05430   0.20580  0.00540  0.02830  0.99986
SN: 1488029     10 0.47833 0.47938 41.90949   0.14700  0.00540  0.01769  1.00000
SN: 1562077     10 0.47842 0.47898 42.14666   0.12440  0.00540  0.01698  1.00000
SN: 1847216     10 0.47905 0.48023 42.32537   0.15520  0.00540  0.01543  1.00000
SN: 1847303     10 0.47964 0.48082 42.15254   0.13210  0.00540  0.02237  1.00000
SN: 1256817     10 0.47982 0.48100 42.03042   0.15280  0.00540  0.02066  0.99999
SN: 1882097     10 0.47992 0.48100 42.61304   0.24060  0.00540  0.03231  0.93527
SN: 1318052     10 0.48068 0.48127 42.21953   0.24580  0.00540  0.10909  0.99946
SN: 1387101     10 0.48092 0.48200 42.00232   0.12700  0.00540  0.02109  1.00000
SN: 1309323     10 0.48309 0.48362 42.17247   0.18890  0.00540  0.03019  0.97120
SN: 1249209     10 0.48312 0.48424 42.47175   0.17850  0.00540  0.03655  1.00000
SN: 1248962     10 0.48342 0.48452 42.15946   0.11880  0.00540  0.04028  1.00000
SN: 1257335     10 0.48410 0.48464 42.32345   0.16480  0.00540  0.05975  0.99998
SN: 1285539     10 0.48417 0.48469 42.41078   0.39100  0.00540  0.02970  0.99641
SN: 1878288     10 0.48449 0.48501 42.66651   0.28670  0.00540  0.06681  0.94814
