SNID,PROB_SNNTRAINV19_z_TRAINDES_V19
1309672,0.0000
1724038,0.9613
1614033,0.0000
1575050,0.9881
1958122,0.0000
1337825,0.0000
1815080,0.0788
1323988,1.0000
1301302,0.0000
1253119,0.2932
1794060,0.0000
1933201,0.0000
1311572,0.0000
1389031,0.0000
1645140,0.0000
1637062,0.0000
1290368,0.0000
1777161,0.0000
1326324,0.0000
1247157,0.0000
1705100,0.9993
1316747,0.0610
1291712,0.0000
1249738,0.0000
1301147,0.0000
1895269,0.0000
1307817,0.0000
1248962,1.0000
1299259,0.0000
1962089,0.0000
1252449,0.9975
1906348,0.0000
1250208,0.0000
1944165,0.0000
1274126,0.0000
1337252,0.0000
1314985,0.4827
1337234,0.0000
1259636,0.0000
1879263,1.0000
1289288,1.0000
1250977,0.0001
1681033,0.0000
1261163,0.9347
1786074,0.0000
1248478,0.0000
1314095,0.0000
1529018,0.0000
1248015,0.0000
1252102,0.0000
1507042,0.0000
1309375,0.0000
1304086,0.0000
1317284,0.0000
1452097,0.0000
1466082,0.0000
1281974,0.0000
1285504,0.0033
1367184,0.9980
1906163,0.0000
1260958,0.0000
1927199,0.0000
1326535,0.0000
1655057,0.0000
1391057,0.0000
1281500,0.0000
1277171,0.0000
1262112,0.0000
1314690,0.0000
1433036,0.3992
1287609,0.0000
1334915,0.0000
1444107,0.0000
1254622,0.0000
1949039,0.0000
1291681,0.0000
1337843,0.0000
1901963,0.0000
1249948,0.0000
1879375,0.0000
1314850,0.0000
1252512,0.0000
1340879,0.0000
1249438,0.0000
1376066,0.0000
1280425,0.0000
1280978,0.0000
1265975,0.9839
1849051,1.0000
1391038,0.0000
1927227,0.8378
1278127,0.0034
1942090,0.0030
1934383,0.0000
1670024,0.0000
1536124,0.0000
1253957,0.0000
1246539,0.0000
1616033,0.0000
1643045,0.0000
1367611,0.0000
1817209,0.0000
1248134,0.0000
1886119,0.0001
1332947,0.0000
1905291,0.0000
1308509,0.9660
1451106,0.0000
1501108,0.0000
1773203,0.0000
1250965,0.0000
1631035,0.0000
1283363,0.0000
1299125,0.5176
1339702,0.9999
1252513,1.0000
1366584,0.0000
1899138,0.0000
1340009,0.0016
1852092,0.0000
1776238,0.0000
1276062,0.0000
1259104,0.0000
1656155,0.0000
1370674,0.0000
1277964,0.0000
1259827,0.0000
1275882,0.0000
1650048,0.0000
1383022,0.0000
1906426,0.0001
1283113,0.6738
1328051,0.0000
1901803,0.9998
1246975,0.0000
1933168,1.0000
1318986,0.0000
1511024,0.8931
1250272,0.0000
1339055,0.0000
1366339,0.0000
1861460,0.0000
1292823,1.0000
1294806,1.0000
1901089,0.0000
1317282,0.9996
1296065,0.0000
1332229,0.0000
1265862,0.9996
1313146,0.0000
1290793,0.0000
1879188,0.9460
1314047,1.0000
1347781,0.0000
1579051,0.0000
1282258,0.9815
1249676,0.0000
1283354,0.0761
1367626,0.0000
1324954,0.0000
1777165,0.0000
1933308,0.0000
1792094,0.0000
1433031,0.0000
1257605,1.0000
1851175,0.0000
1310540,0.0000
1304227,0.0000
1249286,0.0000
1251581,0.0000
1247588,0.0000
1503090,0.0000
1299715,0.0000
1876398,0.0000
1652163,0.9613
1286374,0.0000
1261549,0.0000
1329174,0.0000
1367300,0.0000
1344628,0.0000
1908049,0.0000
1262067,0.9997
1295592,1.0000
1590128,0.0000
1654092,0.0000
1277257,0.0000
1277780,0.0000
1449066,0.0000
1303672,0.0000
1313893,0.0000
1281691,0.9900
1304630,0.0000
1756052,0.0000
1271379,0.0890
1914065,0.0000
1528042,0.0001
1899300,0.0000
1912207,0.0000
1456021,0.6768
1292900,0.0000
1292807,0.0000
1256829,0.0000
1249098,0.0000
1756045,0.0091
1901911,0.0000
1263901,0.9902
1479090,0.0000
1961206,0.0000
1248343,0.0000
1701106,0.0000
1921474,0.0000
1290397,0.0000
1292668,0.0000
1292389,0.0000
1286583,0.0000
1421047,0.0000
1248362,0.0000
1331663,0.9999
1915251,0.0000
1342461,0.0000
1248621,0.0000
1326216,0.0000
1340868,0.0000
1300160,1.0000
1256542,0.0000
1285330,0.0000
1895188,0.0000
1259895,0.0000
1333483,0.0000
1334829,0.0000
1861176,0.0000
1255757,0.0000
1257908,0.0015
1290317,0.0000
1329508,0.1222
1265344,0.0000
1304174,0.9695
1290585,0.0000
1852025,0.0000
1247888,0.0000
1619045,0.0000
1306964,0.0000
1279573,0.0000
1273243,0.0000
1310046,0.9867
1673072,0.0000
1252764,0.0000
1266465,0.0000
1673020,0.0000
1260366,0.0299
1266015,0.9999
1645136,0.0000
1336332,0.0000
1833247,0.0017
1452023,0.0000
1676071,0.0000
1935130,0.0000
1309304,0.0000
1305409,0.9997
1311400,0.0000
1434276,0.0000
1289984,0.0000
1788018,0.0000
1335582,0.0000
1770257,0.0000
1390022,0.0120
1446045,0.0000
1635022,0.0000
1901099,0.0000
1370969,0.0000
1861128,0.5190
1254034,0.0000
1913017,0.0000
1867019,1.0000
1346791,0.0000
1267392,0.0373
1259498,0.0000
1304892,0.0000
1273120,0.6260
1299134,0.0000
1773150,0.0000
1430033,0.0000
1959048,0.0000
1251146,0.0000
1341766,0.2453
1257106,0.0000
1904189,0.0000
1318819,0.0000
1340333,0.0000
1304508,0.0000
1247087,0.0000
1297157,1.0000
1291143,0.9985
1254533,0.0000
1297926,0.0000
1467017,0.0000
1367129,0.0017
1848178,0.0000
1308552,0.0001
1299258,1.0000
1282954,0.0000
1246618,0.0000
1260448,0.0000
1340214,0.0000
1901265,0.0000
1618036,1.0000
1770260,0.0000
1282585,0.0281
1250921,0.0000
1599041,0.0000
1247261,0.0000
1774043,0.9996
1316098,0.0000
1302940,0.0000
1951033,0.0062
1249853,0.0002
1848212,0.0000
1889042,0.0000
1255487,1.0000
1251345,0.0000
1349387,0.0000
1298681,0.0000
1291532,0.0000
1967030,0.0000
1257973,0.9994
1896213,1.0000
1389403,0.0000
1941231,0.0000
1700109,0.9987
1577044,0.0000
1770306,0.0000
1860143,0.0000
1302773,0.0000
1367426,0.0000
1254077,0.0000
1433234,0.0000
1770817,0.0000
1337330,0.0011
1253682,0.0000
1311525,0.0072
1303755,0.0000
1344082,0.8928
1915102,0.0001
1773049,1.0000
1709036,0.0000
1964085,0.0000
1626056,0.0000
1253624,0.0000
1659129,0.0000
1778077,0.0000
1785078,0.0000
1253732,0.0000
1249441,0.0000
1309448,0.0135
1948489,0.0000
1260026,0.0000
1257911,0.0000
1905025,0.0000
1389413,0.0000
1931128,0.0000
1328583,0.0000
1335593,0.6828
1251144,0.0000
1924033,0.0004
1330618,0.0000
1337073,0.0000
1528034,0.9992
1296206,0.0000
1291223,0.0000
1275210,0.0000
1407084,0.0000
1247967,0.0000
1299425,0.0000
1952051,0.9989
1255412,1.0000
1900124,0.9640
1345590,0.0002
1901733,0.0000
1260553,0.0000
1301922,0.9999
1905281,0.0000
1922205,0.0010
1275770,0.0000
1372106,0.0000
1370753,0.0000
1636021,0.0000
1339711,0.0000
1862107,0.0000
1712059,0.9321
1470084,0.0000
1336197,0.0001
1292758,0.0000
1273103,0.0000
1322657,0.0000
1294653,0.0000
1276157,0.0000
1302705,0.9978
1339407,0.0000
1782065,1.0000
1926241,0.0000
1254435,0.0000
1296625,0.0000
1299339,0.0000
1248118,0.0000
1307284,0.0000
1348278,0.0000
1310435,0.9993
1263213,0.0000
1260952,0.0000
1310073,0.9999
1791116,1.0000
1258417,0.0000
1862307,0.0000
1309251,0.0000
1653209,0.0000
1941227,0.0000
1303161,0.0000
1255398,0.0000
1385094,0.0000
1575031,0.0000
1901791,0.0000
1589058,0.0000
1318052,0.9894
1370764,0.0000
1578081,0.0000
1431073,0.0000
1255500,0.0000
1338910,0.0000
1324726,0.0001
1436021,0.0000
1293117,0.0004
1308721,0.0000
1250571,0.0000
1773210,0.0000
1255097,0.9985
1777152,0.0000
1856017,0.9747
1964021,0.0083
1247378,0.0000
1289343,0.0001
1946286,0.9997
1675122,0.0000
1299293,0.0000
1299793,0.0000
1879649,0.0000
1392022,0.0000
1280287,0.0000
1909372,0.0000
1293948,0.0000
1295784,0.0000
1314290,0.0000
1311203,0.0000
1280977,0.9866
1433040,0.9950
1538019,1.0000
1336687,1.0000
1282434,0.0000
1646055,0.0000
1305466,0.0000
1370118,0.0000
1272960,0.0083
1742033,0.0000
1250445,0.0000
1909349,0.0000
1247949,0.0000
1278973,0.0000
1776185,0.0000
1347645,0.9642
1290086,0.1374
1936392,0.0000
1935084,0.0000
1892030,0.0000
1346730,0.0000
1653143,0.0000
1390039,0.0000
1370672,0.0000
1625037,1.0000
1312358,0.0000
1936089,0.0000
1878144,0.0000
1258109,0.0000
1326698,0.9957
1343401,0.9999
1336103,0.0000
1372177,0.0000
1291826,0.0000
1331879,0.0000
1943040,0.0000
1366187,0.9999
1287081,0.0000
1847303,1.0000
1952056,0.7874
1551090,0.0005
1443095,0.0000
1309376,0.9999
1384050,0.0000
1286175,0.0000
1246891,0.0000
1849304,0.0000
1258869,0.0000
1277847,0.0000
1434248,0.9999
1256486,0.0000
1346137,0.9999
1690035,0.2686
1276801,0.4730
1890081,0.0000
1258579,0.0000
1968018,0.0000
1262008,0.0046
1298947,0.8557
1276489,0.9996
1262846,0.0000
1956263,0.0000
1248707,0.0000
1309486,0.0000
1391119,0.0000
1655051,0.0000
1297365,0.0000
1503103,0.0000
1901375,0.9998
1440098,0.0000
1249155,0.0000
1249924,0.0000
1289346,0.0000
1310390,0.0000
1569019,0.0000
1310303,1.0000
1275798,0.0000
1521017,0.0000
1290453,0.0001
1926237,0.0000
1297430,0.0000
1250355,0.0000
1297238,0.0000
1301911,0.0000
1774137,0.0009
1780256,0.0000
1308312,0.0000
1266060,0.0122
1372158,0.0000
1336764,0.0000
1289867,0.0000
1367579,0.0000
1256357,0.0000
1290096,0.0000
1346954,0.9090
1255989,0.0000
1654183,0.0000
1247420,0.9648
1302548,0.0000
1371078,0.0000
1759033,0.0000
1295025,0.0000
1250556,0.0005
1527046,0.0000
1652204,0.0000
1891156,0.0000
1278518,0.8094
1307378,0.0000
1791092,0.0000
1305926,0.0007
1327116,0.0000
1928268,0.0000
1252768,0.0000
1247626,0.0000
1641337,0.0000
1650070,0.0000
1254512,0.0000
1406100,0.0000
1278838,0.1174
1310347,0.0000
1894138,0.0000
1249483,1.0000
1346714,0.0000
1278906,0.0000
1550103,0.9755
1307442,0.0044
1290169,0.0000
1956179,0.0000
1512056,0.0000
1255425,0.0000
1579021,0.0000
1296160,0.0000
1281008,0.1443
1550050,0.0000
1255395,0.0000
1290364,0.0008
1255682,0.0000
1311542,0.6299
1326919,0.0000
1339270,0.0000
1254108,0.9999
1948035,0.0000
1273022,0.0000
1283529,0.0000
1664065,0.0000
1317724,1.0000
1892020,0.0032
1346627,1.0000
1770786,0.0000
1371107,0.0000
1303634,0.0000
1293139,0.0000
1345426,0.0000
1916032,0.0000
1924089,1.0000
1305795,0.7824
1262573,0.9997
1954168,0.0000
1261064,0.0000
1934261,0.0000
1266591,0.0000
1681035,0.0000
1955027,0.0000
1787018,0.0000
1934193,0.0000
1304614,0.0000
1389199,0.0000
1899065,0.9988
1299516,0.0000
1377130,0.0078
1303790,0.0000
1281254,0.0000
1368133,1.0000
1454028,0.0000
1595166,0.0000
1612038,0.0000
1293297,0.0000
1939023,0.0000
1248045,0.0000
1307261,0.9972
1908074,0.0000
1312896,0.0000
1302435,0.0000
1248887,0.0000
1248612,0.0000
1278816,0.0003
1341556,0.9994
1301397,0.9995
1265468,0.0000
1259918,0.0000
1329048,0.2358
1348606,0.0000
1294212,0.0000
1770851,0.0000
1296076,0.0000
1504139,0.9999
1251080,0.0000
1373048,0.0000
1894075,0.4707
1284654,0.0000
1411018,0.0000
1303166,0.0000
1297821,0.0000
1862158,0.0000
1373090,0.0000
1251652,1.0000
1674081,0.9966
1901924,0.0000
1248667,0.0000
1337290,0.0000
1308455,0.0000
1284466,0.0000
1290430,0.0000
1283077,0.9981
1770338,0.0000
1265196,0.0001
1335671,1.0000
1293180,0.9070
1258994,0.0000
1520020,0.9873
1643252,0.9983
1286881,1.0000
1304972,0.0000
1274049,0.0000
1297514,0.0001
1634031,0.0000
1287237,0.0000
1559170,0.0000
1281894,0.0000
1726027,0.0005
1946340,0.0000
1331555,0.0000
1256456,0.0000
1589081,0.0000
1878741,0.0000
1549140,0.0000
1282661,0.0000
1432017,0.6326
1248103,0.0007
1271366,0.0000
1246351,0.0000
1279471,0.0000
1246623,0.0000
1770627,0.9811
1894324,0.0014
1643167,0.9999
1427020,0.0001
1294762,0.0000
1344805,0.0000
1390177,0.0000
1246650,0.9995
1383083,0.0000
1252970,0.9995
1298999,0.0000
1261639,0.0000
1334395,0.0000
1291393,0.0000
1317565,0.1783
1309582,0.0000
1373123,0.9999
1367709,0.0000
1450127,0.9999
1295079,0.9043
1397049,0.2541
1310544,0.0000
1305027,0.0000
1304285,0.0000
1784152,0.0000
1334644,1.0000
1260866,0.0000
1876525,0.0000
1283325,0.0000
1929069,0.0000
1817335,0.0000
1879208,1.0000
1710023,0.9969
1249894,0.0000
1311517,0.0000
1321301,0.9993
1335879,0.0000
1392287,0.0000
1968073,0.0000
1305504,1.0000
1339455,0.0000
1283127,0.0000
1862374,0.0000
1897102,0.0000
1260931,0.0000
1293250,0.0000
1288799,0.0000
1248794,0.0000
1316712,0.0000
1273127,0.9999
1311672,0.0000
1314991,0.0000
1775077,0.0000
1348890,0.0000
1298893,0.9998
1909418,0.0000
1343183,0.9664
1291177,0.0000
1304051,0.0425
1295291,0.9862
1300640,0.0038
1304777,1.0000
1291938,0.0000
1250785,0.5817
1319111,0.0000
1249929,0.0000
1249657,0.0000
1293361,0.0000
1286804,0.0000
1881247,0.0000
1293956,0.0000
1895089,0.0003
1904256,0.0000
1702046,0.0000
1328747,0.0000
1879574,0.0000
1399026,0.0000
1258217,0.0000
1904262,0.0013
1248668,0.0000
1253761,0.9918
1862155,0.0000
1854103,1.0000
1281280,0.0000
1283373,1.0000
1284026,0.0000
1778053,0.8847
1301819,0.0000
1328145,0.0000
1273186,0.0000
1770251,0.9848
1780385,0.0012
1249775,0.4174
1308947,0.0000
1274125,0.0000
1249897,0.0000
1913395,0.0000
1294137,1.0000
1249090,1.0000
1299372,0.0000
1661034,0.0000
1370291,0.0000
1324781,0.3916
1296515,0.0000
1502064,0.0000
1278823,0.9695
1447044,0.0000
1277717,0.0000
1905243,0.0000
1249273,0.0000
1258086,0.0000
1292834,0.9436
1260269,0.0000
1848041,0.0000
1913104,0.0000
1303494,0.0126
1302388,0.0000
1252754,0.0000
1396029,0.0000
1252218,0.0000
1644270,0.0000
1280352,0.0000
1266913,0.0000
1332707,0.0000
1457056,0.0000
1293921,0.9999
1345242,0.0000
1261101,0.0000
1249912,0.0000
1659136,0.0000
1419045,0.0000
1316853,0.9907
1286174,0.0000
1297353,0.9997
1280182,0.0001
1290777,0.0000
1339412,0.0000
1421024,0.0000
1899092,0.0000
1281694,0.0000
1698054,0.0000
1937070,0.0000
1374021,0.0000
1547031,0.9319
1331939,0.0000
1332409,0.0000
1407099,0.0000
1256325,0.6107
1283649,0.0000
1325770,0.0000
1446059,0.6391
1248888,0.0000
1284835,0.0000
1380198,0.0000
1250509,0.0029
1948450,0.0000
1881134,0.0000
1856069,0.0000
1324062,0.0000
1254089,0.0000
1332589,0.0000
1334925,0.0000
1368612,0.0000
1266962,0.0000
1879532,1.0000
1912020,1.0000
1297422,0.0000
1259134,0.7567
1291232,0.0000
1559082,0.0000
1344413,0.0000
1273028,0.0000
1895043,0.0000
1643136,0.0000
1286159,0.0000
1246888,0.0000
1299370,0.0001
1305395,0.0000
1287906,0.0001
1390237,0.0000
1264663,0.0000
1292010,0.0000
1250242,0.0000
1248369,0.0000
1312165,0.9980
1337455,0.0000
1334692,0.0000
1341132,0.0000
1253927,0.0000
1435022,0.0000
1283122,0.0000
1922281,0.0000
1350005,0.0000
1904369,0.0000
1940052,0.9996
1252030,0.0000
1935049,0.0000
1641176,0.0000
1261158,0.9741
1293024,0.0000
1370403,0.9949
1641172,0.0000
1965075,0.0000
1644246,0.0000
1281692,0.0000
1341688,0.0000
1275297,0.0000
1253109,0.0000
1705039,0.9792
1431235,0.0000
1881264,0.0000
1258334,0.0000
1430277,0.0000
1330257,0.0000
1447130,0.0000
1309460,0.0000
1376221,0.0000
1337937,0.0000
1370179,0.0000
1297063,0.9985
1333246,0.9983
1334677,0.9882
1254418,0.0000
1311081,0.0000
1332225,0.0000
1849061,0.0000
1307273,0.0000
1262452,0.0000
1252485,0.0000
1286147,0.0000
1296406,0.0000
1282277,0.0000
1654034,0.0059
1317164,1.0000
1910180,0.0000
1289029,0.7089
1291120,0.0000
1246716,0.0000
1881338,0.0000
1652146,0.0000
1291000,0.0000
1531135,0.0000
1796045,0.0028
1279506,0.0000
1294340,1.0000
1907121,0.0000
1344267,0.1682
1337629,0.0002
1367439,0.0000
1282981,0.0000
1901872,0.0000
1304836,0.0000
1348797,0.0000
1954126,0.0004
1849263,0.0003
1366141,0.0000
1256521,0.0006
1331973,0.0000
1253799,0.0360
1249730,0.0000
1311796,0.0000
1324451,0.8333
1880159,0.0001
1381048,0.0000
1251235,0.9996
1262210,0.0020
1322654,0.0000
1339426,0.0000
1254649,0.0011
1780087,0.0000
1948506,0.0000
1876747,0.0000
1336454,0.0051
1921164,0.0000
1294542,0.0003
1834038,0.0548
1265902,0.0000
1969029,0.0000
1570048,0.8781
1335878,0.0000
1960065,0.0000
1324938,0.0000
1812124,0.9893
1251511,0.9960
1324505,0.0000
1278613,0.0000
1340552,0.0006
1848355,0.5901
1431067,0.0000
1375067,0.0000
1257905,0.9998
1248675,0.0000
1862259,0.9752
1282090,0.0000
1282114,0.9998
1330289,0.2089
1887027,0.9944
1262276,0.0000
1843026,0.0000
1958094,0.0000
1282281,0.6168
1281086,0.0000
1627038,0.0000
1941191,0.0000
1248050,0.0000
1312865,0.0000
1259293,0.0000
1297603,0.0000
1366471,0.0000
1889205,0.0000
1249694,0.0000
1945065,0.0000
1286337,0.9998
1256053,0.0000
1643313,1.0000
1297852,0.0000
1299316,0.0000
1249771,0.0000
1304234,0.0000
1294970,0.0000
1784054,0.0000
1380199,0.0000
1348475,0.0000
1388019,0.0000
1825051,0.0000
1567068,0.0000
1326436,0.9968
1367598,0.0000
1895110,0.0000
1479126,0.0000
1512110,0.0000
1246877,0.0000
1255785,0.0000
1850209,0.0000
1254884,0.0000
1644298,0.0000
1274284,0.0000
1876414,0.0000
1449102,0.9998
1290927,0.9710
1581017,0.9978
1876550,0.0000
1262757,0.0000
1274036,0.0000
1337276,0.8905
1341070,0.0000
1260942,0.0000
1282945,0.0000
1288003,0.0000
1317277,1.0000
1631063,0.0000
1304946,0.0000
1303794,0.0000
1257851,0.0000
1935419,0.0000
1966032,0.0000
1704039,0.0001
1899312,0.0000
1332296,0.0000
1780086,0.0309
1328938,0.0000
1250994,0.0000
1876694,0.0000
1446050,0.0008
1288110,0.0006
1936120,0.0000
1251195,0.0000
1552101,0.0000
1547083,0.0000
1782036,0.0000
1385056,0.9378
1258333,0.0000
1966078,0.0000
1326297,0.0000
1834104,0.1479
1321006,1.0000
1342446,0.0000
1295436,0.0001
1299573,0.0000
1881378,0.0018
1935159,0.0000
1320762,0.9999
1368610,0.0409
1372197,0.0000
1252907,0.0000
1300378,0.0513
1645307,0.0000
1531083,0.0000
1367304,0.0000
1433108,0.9996
1332858,0.9553
1287941,0.0022
1372153,0.0000
1303949,0.0000
1256789,0.2361
1777225,0.0002
1251342,0.0000
1250433,0.0001
1937121,0.0000
1652139,0.9997
1280184,0.0000
1255466,0.0000
1923304,0.0000
1349747,0.0000
1267268,0.0000
1250111,0.0000
1812115,0.0000
1922531,0.0000
1965054,0.9907
1956137,0.0000
1850094,0.0000
1296035,0.0000
1290375,0.0000
1330043,0.0000
1621061,0.0000
1250782,0.0000
1281377,0.0000
1297992,0.0000
1495023,0.0000
1291281,0.0032
1922350,0.0000
1335712,0.0000
1253025,0.0000
1246444,0.9981
1458044,0.0000
1315229,0.0000
1470063,1.0000
1948054,0.0000
1262572,0.0000
1337865,0.0000
1447030,0.0000
1299765,0.0003
1278855,0.0021
1851174,0.0000
1311707,0.0000
1322577,0.0000
1294647,0.0001
1773159,0.0000
1258940,1.0000
1282465,0.0000
1656090,0.9556
1305664,0.0003
1291071,0.0000
1260248,0.0000
1296353,0.0000
1309013,1.0000
1278000,0.0000
1248556,0.0000
1281866,0.0000
1250475,0.0000
1905339,0.0000
1915100,0.0000
1897268,0.0000
1305715,0.0114
1644217,0.0000
1300734,0.0000
1293481,0.0000
1330353,0.0000
1881145,0.0000
1848052,0.0000
1255039,0.0000
1250228,0.0000
1317175,0.0000
1935178,0.0000
1257511,0.0000
1252303,0.0000
1300703,1.0000
1913041,0.0000
1291664,0.0000
1261178,0.0001
1304721,0.0000
1248418,0.0000
1290659,0.0000
1273825,0.0000
1339427,0.0000
1257383,0.0000
1876311,0.0003
1311590,1.0000
1637051,0.0000
1246985,0.9838
1255375,0.0000
1317626,0.0000
1916244,0.0000
1280913,0.0000
1332511,0.0000
1921191,0.0000
1296934,0.0000
1314277,0.0000
1936175,0.0000
1314629,0.0000
1310336,0.0000
1899143,0.0000
1254795,0.0000
1909375,1.0000
1320001,0.0000
1368486,0.0001
1246817,0.0000
1252150,0.0000
1291256,0.0000
1622050,0.0000
1956250,0.0000
1281615,0.0000
1654130,0.0000
1252502,0.0000
1889152,0.0000
1341807,0.0000
1552065,0.0000
1596055,0.0000
1255305,0.0000
1302706,0.0023
1291503,0.0000
1289178,0.1057
1303954,0.0000
1246801,0.0000
1326469,0.0000
1295844,0.0000
1246758,1.0000
1307830,1.0000
1930081,0.0000
1373115,0.0000
1251010,0.0000
1920166,0.0000
1283610,0.0000
1370430,0.0000
1812128,0.0000
1342707,0.5582
1255494,0.0000
1247798,0.0000
1293182,0.0000
1265475,0.0000
1309442,0.0000
1338839,0.0003
1254362,0.0000
1327590,0.0000
1339640,0.0000
1433114,0.9970
1256109,0.0000
1263823,0.0000
1246397,0.0000
1330458,0.0000
1293275,0.0002
1293281,0.0000
1916140,0.0003
1847310,0.9736
1286406,0.0000
1248994,0.0000
1390439,0.0000
1576034,0.9998
1344274,0.9999
1253540,0.0000
1295527,0.9980
1342198,0.9780
1266265,0.0000
1248769,0.0000
1470073,0.0000
1260274,0.0000
1324342,0.0000
1277827,0.0000
1303834,0.0000
1252324,0.0000
1296362,0.0000
1290584,0.0000
1320340,0.0000
1511025,0.0000
1338655,0.0000
1933294,0.0000
1657025,0.6735
1850045,1.0000
1293268,0.0000
1368346,0.0000
1340238,0.0000
1533038,0.0005
1912042,0.0000
1249826,0.0000
1326872,0.0000
1850314,0.0000
1248205,0.0000
1325581,0.0000
1248800,0.0003
1332499,0.0000
1810022,0.0000
1929028,0.0000
1631053,0.0000
1896092,0.0000
1309468,0.0000
1872089,0.0000
1283000,0.0000
1390283,0.0000
1291873,0.0000
1349911,0.0000
1261081,0.0000
1644022,0.0000
1895081,0.0000
1780237,0.2689
1307783,0.9880
1254762,0.9991
1254580,0.0000
1318659,0.0002
1655088,0.0521
1913268,0.0000
1344662,0.0000
1896242,0.0000
1284473,0.0000
1311247,0.9995
1896072,0.0000
1247113,0.0000
1552062,0.0000
1335259,0.9999
1293136,0.0000
1345232,0.0000
1645319,0.0000
1259666,0.0000
1309696,0.9985
1275365,0.0000
1879363,0.0000
1889165,0.0000
1280802,0.0000
1302648,1.0000
1250863,0.0000
1291489,0.0000
1370678,0.0000
1935074,0.0000
1705037,0.0000
1341423,1.0000
1249304,0.9999
1248287,0.0000
1883103,0.0000
1450132,0.0000
1297854,0.0000
1260876,0.0018
1247824,0.0000
1922349,0.0000
1248035,0.0000
1339326,0.0000
1255561,0.0000
1273399,0.0000
1326096,0.7896
1297810,0.0000
1288259,0.0000
1348566,0.0001
1773237,1.0000
1247725,0.0000
1246460,0.0003
1267477,0.0000
1279527,0.0000
1878304,0.0000
1304531,0.0000
1876304,0.9840
1285244,0.0000
1246276,0.0000
1280123,0.0000
1297415,0.0000
1274464,0.0000
1457025,0.0000
1920328,0.0000
1293366,1.0000
1332818,0.0000
1343212,0.0000
1448074,0.0000
1257934,1.0000
1374083,0.0000
1346410,0.0000
1306061,0.0067
1367703,0.0000
1321075,0.0003
1284820,0.0000
1290061,0.9977
1250325,0.0000
1876674,0.0000
1281892,0.0092
1286201,0.0000
1312171,0.9993
1330828,0.9999
1298731,0.0000
1420057,0.0000
1252790,0.0000
1249916,0.0000
1260213,0.0000
1351119,0.0000
1343202,0.0000
1616039,0.0000
1309051,0.9847
1261305,0.0631
1290038,0.0000
1375027,0.0005
1282018,0.9627
1340435,0.0000
1256765,0.0001
1308373,0.0232
1297268,0.1548
1320795,0.0000
1249250,0.0000
1282604,0.0000
1641204,0.0000
1267362,0.0000
1266078,0.0001
1283817,0.0000
1248845,0.0000
1255139,0.9999
1702030,0.0000
1304104,0.9654
1247245,0.0000
1339498,0.0000
1332063,1.0000
1257396,0.0000
1249835,0.0000
1284089,0.0055
1303703,0.0201
1905137,0.0000
1900801,0.1050
1323777,0.0000
1313155,0.0000
1247529,0.0000
1960084,0.0000
1644274,0.0000
1258068,0.8857
1317482,0.0000
1265451,0.0000
1411108,0.0000
1274412,0.0000
1279706,0.0000
1303125,0.0000
1432186,0.0000
1250050,0.0000
1271415,0.0000
1641350,0.0000
1920438,0.0000
1263750,0.0137
1442019,0.0000
1886019,0.0057
1288846,0.0000
1325737,0.0000
1933055,0.0000
1250034,1.0000
1891165,0.0000
1274295,0.0000
1255333,0.0000
1329546,0.0000
1881380,0.0165
1317366,0.0000
1262247,0.0000
1249547,0.0000
1409119,0.0421
1935166,0.0000
1249223,0.0000
1848207,0.0000
1812023,0.0000
1367325,0.0000
1935163,0.0000
1900813,0.0000
1937102,0.0000
1251126,1.0000
1936399,0.0000
1277173,0.6418
1773168,0.0000
1343209,0.0000
1263787,0.0000
1867024,0.0000
1246890,0.0000
1325883,0.0000
1284591,0.0000
1654047,0.0000
1249526,0.0000
1290363,0.0000
1292626,0.0000
1310746,0.0000
1370806,0.9998
1278759,0.0034
1452108,0.0000
1282000,0.0000
1448097,0.0000
1263305,0.0000
1912032,0.0000
1274364,0.0006
1406048,0.0000
1850487,0.0000
1871023,0.0000
1314953,0.0000
1284448,0.0000
1536099,0.0000
1247761,0.0000
1313371,0.0000
1333223,0.9850
1265985,0.0027
1345541,0.0000
1425017,0.0000
1780293,0.0000
1264963,0.9985
1770764,0.0000
1878279,0.0000
1276464,0.0000
1777231,0.0000
1265181,0.0000
1288065,0.9860
1516017,0.9880
1304703,0.0000
1941061,0.9993
1256444,0.0000
1340356,0.0000
1255662,0.0000
1277818,0.0000
1721041,0.0000
1262433,0.0000
1959064,0.0000
1447111,0.0000
1314062,0.0000
1387043,0.0000
1334966,0.0000
1889236,0.0001
1277766,0.0000
1248095,0.0000
1315044,0.0000
1482046,0.0000
1454043,0.0000
1904425,0.0000
1254190,0.7197
1263547,0.0000
1249145,0.0000
1318577,0.0000
1968072,0.0000
1791043,0.0000
1850179,0.0000
1531139,0.0000
1925137,0.0000
1253640,0.0000
1368579,0.0000
1900096,0.0000
1313457,0.0000
1326785,0.0014
1335456,0.0000
1366758,0.0000
1253286,0.0000
1278795,0.9997
1370732,0.0000
1881060,0.1254
1959071,0.0000
1286556,0.0000
1273327,0.0000
1368187,0.0000
1662152,0.0000
1249454,0.0002
1339853,0.0000
1390407,0.0833
1276226,0.0000
1948289,0.0000
1278991,0.0000
1282720,0.0000
1878433,0.0000
1283218,0.0000
1261235,0.0000
1366192,0.0000
1456020,0.7808
1782094,0.0000
1327950,0.0000
1324940,0.0000
1335079,0.0000
1282599,0.0000
